Source_row,Chinese_name_raw,Scientific_name_raw,Province_raw,Verdict,Reason,Source_citation
1883,伯仲钝头蛇,Pareas geminatus,云南,新种表,新种描述，转入 CHNR_new_species,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1884,滇南竹叶青蛇,Trimeresurus goui,云南,新种表,新种描述，转入 CHNR_new_species,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1885,老挝拟须唇蛇,Parafimbrios lao,云南,事件表,省级新纪录事件（1省）,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1886,爪哇异盾蛇,Xenodermus javanicus,,终审:A3 排除-无省份且无坐标,记录类型无法判定（原表未标注且引用无线索）,"Yuhao Xu and Shun Ma and Bo Cai and Diancheng Yang and Tianyou Zhang and Tianxuan Gu and Fengcheng Zhu and Song Huang and Lifang Peng (2024). Taxonomic Revision of Ningshan Odd-Scaled Snake, Achalinus ningshanensis (Serpentes, Xenodermidae), with Description of a New Subspecies from Western China Animals, 14, 3425 https://doi.org/10.3390/ani14233425"
1887,崇安斜鳞蛇,Pseudoxenodon karlschmidti,云南,排除,记录类型为'其他新纪录/再发现'等，未纳入省级新纪录事件表,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1888,伯仲钝头蛇,Pareas geminatus,云南,新种表,新种描述，转入 CHNR_new_species,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1889,滇南竹叶青蛇,Trimeresurus goui,云南,新种表,新种描述，转入 CHNR_new_species,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1890,四川费氏蛙,Feirana quadranus,重庆、甘肃、湖北、四川、陕西,终审:A4 排除(建议)-伴随物种记录,新种描述文献中的伴随物种记录，非明确新纪录事件,"Xin YANG and Bin WANG and Junhua HU and Jianping JIANG (2011). A New Species of the Genus Feirana (Amphibia: Anura: Dicroglossidae) from the Western Qinling Mountains of China Asian Herpetological Research, 2(2), 72-86 https://doi.org/10.3724/SP.J.1245.2011.00072"
1891,浏阳瘰螈,Tylototriton liuyangensis,湖南,新种表,新种描述，转入 CHNR_new_species,"Daode YANG and Jianping JIANG and Youhui SHEN and Dongbo FEI (2014). A New Species of the Genus Tylototriton (Urodela: Salamandridae) from Northeastern Hunan Province, China Asian Herpetological Research, 5(1), 1-11 https://doi.org/10.3724/SP.J.1245.2014.00001"
1892,滇南竹叶青蛇,Trimeresurus goui,云南,新种表,新种描述，转入 CHNR_new_species,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1893,老挝拟须唇蛇,Parafimbrios lao,云南,事件表,省级新纪录事件（1省）,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1894,老挝拟须唇蛇,Parafimbrios lao,云南,事件表,省级新纪录事件（1省）,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1895,大理瘰螈,Tylototriton taliangensis,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Daode YANG and Jianping JIANG and Youhui SHEN and Dongbo FEI (2014). A New Species of the Genus Tylototriton (Urodela: Salamandridae) from Northeastern Hunan Province, China Asian Herpetological Research, 5(1), 1-11 https://doi.org/10.3724/SP.J.1245.2014.00001"
1896,贵州瘰螈,Tylototriton kweichowensis,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Daode YANG and Jianping JIANG and Youhui SHEN and Dongbo FEI (2014). A New Species of the Genus Tylototriton (Urodela: Salamandridae) from Northeastern Hunan Province, China Asian Herpetological Research, 5(1), 1-11 https://doi.org/10.3724/SP.J.1245.2014.00001"
1897,崇安斜鳞蛇,Pseudoxenodon karlschmidti,云南,排除,记录类型为'其他新纪录/再发现'等，未纳入省级新纪录事件表,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1898,崇安斜鳞蛇,Pseudoxenodon karlschmidti,云南,排除,记录类型为'其他新纪录/再发现'等，未纳入省级新纪录事件表,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006"
1899,盈江棱鼻树蛙,Nasutixalus yingjiangensis,云南,新种表,新种描述，转入 CHNR_new_species,"JIAN-HUAN YANG & BOSCO PUI-LOK CHAN (2018). A new phytotelm-breeding treefrog of the genus Nasutixalus (Rhacophoridae) from western Yunnan of China Zootaxa, 4388(2), 191–206 https://doi.org/10.11646/zootaxa.4388.2.3"
1900,越南趾沟蛙,Rana johnsi,云南,事件表,省级新纪录事件（1省）,"杨云、刘小龙、饶静秋、贺艳红、韩克国、王剑、袁智勇 (2022). 云南省发现越南趾沟蛙 野生动物学报, 43(2), 533-537 https://doi.org/10.12375/ysdwxb.20220235"
1901,越南趾沟蛙,Rana johnsi,云南,事件表,省级新纪录事件（1省）,"杨云、刘小龙、饶静秋、贺艳红、韩克国、王剑、袁智勇 (2022). 云南省发现越南趾沟蛙 野生动物学报, 43(2), 533-537 https://doi.org/10.12375/ysdwxb.20220235"
1902,棘短腿蟾,Brachytarsophrys carinense,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Yao Li and Dan-Dan Zhang and Zhi-Tong Lyu and Jian Wang and Yu-Long Li and Zu-Yao Liu and Hong-Hui Chen and Ding-Qi Rao and Zhi-Fang Jin and Chang-You Zhang and Ying-Yong Wang (2020). Review of the genus Brachytarsophrys (Anura: Megophryidae), with revalidation of Brachytarsophrys platyparietus and description of a new species from China Zoological Research https://doi.org/10.24272/j.issn.2095-8137.2020.033"
1903,黑背白环蛇,Lycodon ruhstrati,云南,事件表,省级新纪录事件（1省）,"郭克疾、米小其、邓学建 (2007). 云南省蛇类新记录---黑背白环蛇 河南师范大学学报(自然科学版), 35(4), 189-190 https://doi.org/10.16366/j.cnki.1000-2367.2007.04.022"
1904,黑背白环蛇,Lycodon ruhstrati,云南,事件表,省级新纪录事件（1省）,"郭克疾、米小其、邓学建 (2007). 云南省蛇类新记录---黑背白环蛇 河南师范大学学报(自然科学版), 35(4), 189-190 https://doi.org/10.16366/j.cnki.1000-2367.2007.04.022"
1905,黑背白环蛇,Lycodon ruhstrati,云南,事件表,省级新纪录事件（1省）,"郭克疾、米小其、邓学建 (2007). 云南省蛇类新记录---黑背白环蛇 河南师范大学学报(自然科学版), 35(4), 189-190 https://doi.org/10.16366/j.cnki.1000-2367.2007.04.022"
1906,波氏短腿蟾,Brachytarsophrys popei,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Yao Li and Dan-Dan Zhang and Zhi-Tong Lyu and Jian Wang and Yu-Long Li and Zu-Yao Liu and Hong-Hui Chen and Ding-Qi Rao and Zhi-Fang Jin and Chang-You Zhang and Ying-Yong Wang (2020). Review of the genus Brachytarsophrys (Anura: Megophryidae), with revalidation of Brachytarsophrys platyparietus and description of a new species from China Zoological Research https://doi.org/10.24272/j.issn.2095-8137.2020.033"
1907,腾冲掌突蟾,Leptobrachella tengchongensis,云南,事件表,省级新纪录事件（1省）,"闻苡、张蔚、丁利、张宇、慕震、贾炬初、成功、戴蓉 (2021). 云南腾冲北海湿地自然保护区两栖动物多样性现状 动物学杂志, 56(6), 844-855 https://doi.org/10.13859/j.cjz.202106006"
1908,红蹼树蛙,Rhacophorus rhodopus,云南,事件表,省级新纪录事件（1省）,"闻苡、张蔚、丁利、张宇、慕震、贾炬初、成功、戴蓉 (2021). 云南腾冲北海湿地自然保护区两栖动物多样性现状 动物学杂志, 56(6), 844-855 https://doi.org/10.13859/j.cjz.202106006"
1909,鼻棱皮树蛙,Kurixalus naso,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Guohua Yu and Hong Hui and Dingqi Rao and Junxing Yang (2018). A new species of Kurixalus from western Yunnan, China (Anura, Rhacophoridae) ZooKeys, 770, 211–226 https://doi.org/10.3897/zookeys.770.23526"
1910,海南棱皮树蛙,Kurixalus hainanus,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Guohua Yu and Hong Hui and Dingqi Rao and Junxing Yang (2018). A new species of Kurixalus from western Yunnan, China (Anura, Rhacophoridae) ZooKeys, 770, 211–226 https://doi.org/10.3897/zookeys.770.23526"
1911,齿腿棱皮树蛙,Kurixalus odontotarsus,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"Guohua Yu and Hong Hui and Dingqi Rao and Junxing Yang (2018). A new species of Kurixalus from western Yunnan, China (Anura, Rhacophoridae) ZooKeys, 770, 211–226 https://doi.org/10.3897/zookeys.770.23526"
1912,特莱树蛙,Polypedates teraiensis,云南,事件表,省级新纪录事件（1省）,"Zhong-Bin Yu and Felista Kasyoka Kilunda and Kai Wang and Yu-Yang Cao and Chun-Lian Wu and Zheng-Pan Duan and Chang-Sheng Zuo and Ding-Can Zhang and Yun-He Wu and Jing Che (2024). The first discovery of Polypedates teraiensis (Dubois, 1987) (Rhacophoridae, Anura) in China Biodiversity Data Journal, 12 https://doi.org/10.3897/BDJ.12.e127029"
1913,黄家岭脊蛇,Achalinus huangjietaangi,浙江,事件表,省级新纪录事件（1省）,"陈传武、张财文、丁国骅、张保卫、王彦平 (2022). 浙江蛇类新纪录———黄家岭脊蛇 野生动物学报, 43(4), 1149-1150 https://doi.org/10.12375/ysdwx b.20220435"
1914,王锦蛇,Elaphe carinata,浙江,事件表,省级新纪录事件（1省）,"陈传武、张财文、丁国骅、张保卫、王彦平 (2022). 浙江蛇类新纪录———黄家岭脊蛇 野生动物学报, 43(4), 1149-1150 https://doi.org/10.12375/ysdwx b.20220435"
1915,翠青蛇,Cyclophiops major,浙江,事件表,省级新纪录事件（1省）,"陈传武、张财文、丁国骅、张保卫、王彦平 (2022). 浙江蛇类新纪录———黄家岭脊蛇 野生动物学报, 43(4), 1149-1150 https://doi.org/10.12375/ysdwx b.20220435"
1916,团结湍蛙,Amolops tuanjieensis,云南,新种表,新种描述，转入 CHNR_new_species,"DEAR EDITOR (2019). A new species of the genus Amolops (Anura: Ranidae) from Yunnan, China National Natural Science, 2 https://doi.org/10.24272/j.issn.2095-8137.2020.018"
1917,桑植角蟾,Megophrys sangzhiensis,湖南,新种表,新种描述，转入 CHNR_new_species,"江建平、叶昌媛、费梁 (2008). 中国湖南角蟾科一新种——桑植角蟾 动物学研究, 29(2), 219-222"
1918,峨眉角蟾,Megophrys omeimontis,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"江建平、叶昌媛、费梁 (2008). 中国湖南角蟾科一新种——桑植角蟾 动物学研究, 29(2), 219-222"
1919,景东角蟾,Megophrys jingdongensis,,终审:A3 排除-无省份且无坐标,新种描述文献中的伴随物种记录，非明确新纪录事件,"江建平、叶昌媛、费梁 (2008). 中国湖南角蟾科一新种——桑植角蟾 动物学研究, 29(2), 219-222"
1920,德氏棘蛙,Quasipaa delacouri,云南,事件表,省级新纪录事件（1省）,"贺艳红、艾仁达、黄镇杨、张洋、刘小龙、袁智勇 (2023). 中国两栖类物种新纪录——德氏棘蛙 Chinese Journal of Wildlife, 44(3), 708-714 https://doi.org/10.12375/ysdwxb.20230328"
1921,德氏棘蛙,Quasipaa delacouri,云南,事件表,省级新纪录事件（1省）,"贺艳红、艾仁达、黄镇杨、张洋、刘小龙、袁智勇 (2023). 中国两栖类物种新纪录——德氏棘蛙 Chinese Journal of Wildlife, 44(3), 708-714 https://doi.org/10.12375/ysdwxb.20230328"
1922,花臭蛙,Odorrana schmackeri,重庆,终审:A4 排除(建议)-伴随物种记录,新种描述文献中的伴随物种记录，非明确新纪录事件,"费梁、叶昌媛、谢锋、江建平 (2007). 中国四川省蛙科一新种——南江臭蛙 (两栖纲:无尾目) 动物学研究, 28(5), 551-555"
1923,中国瘰螈,Paramesotriton chinensis,重庆,事件表,省级新纪录事件（1省）,"谢锋、何学福、温涛 (2004). 重庆地区有尾两栖动物两新记录 四川动物, 23(3), 215-216"
1924,尾斑瘰螈,Paramesotriton caudopunctatus,重庆,事件表,省级新纪录事件（1省）,"谢锋、何学福、温涛 (2004). 重庆地区有尾两栖动物两新记录 四川动物, 23(3), 215-216"
1925,绞花林蛇,Boiga kraeplini,重庆,事件表,省级新纪录事件（1省）,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256"
1926,双全白环蛇,Lycodon fasciatus,重庆,事件表,省级新纪录事件（1省）,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256"
1927,黑背白环蛇,Lycodon ruhstrati,重庆,事件表,省级新纪录事件（1省）,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256"
1928,福建颈斑蛇,Plagiopholis styani,重庆,事件表,省级新纪录事件（1省）,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256"
1929,莽山角蟾,Megophrys mangshanensis,广东,事件表,省级新纪录事件（1省）,
1930,布氏后棱蛇,Pareas boulengeri,贵州,新种表,新种描述，转入 CHNR_new_species,"Cai-wen Zhang and Shi-hang Xu and Tao Luo and Chong Liu and Lei Yu and Jiang Zhou and Tao Pan and Bao-wei Zhang (2025). Taxonomic and distributional revision of Pareas boulengeri (Reptilia, Squamata, Pareidae), including two new species from eastern and central China Life Science, 101(4) https://doi.org/10.3897/zse.101.156697"
1931,小棘蛙,Quasipaa exilispinosa,广东,事件表,省级新纪录事件（1省）,
1932,中国林蛙,Rana chensinensis,吉林,终审:排除(建议)-无引用且该省为已知分布,记录类型无法判定（原表未标注且引用无线索）,
1933,东北林蛙,Rana dybowskii,吉林,终审:排除(建议)-无引用且该省为已知分布,记录类型无法判定（原表未标注且引用无线索）,
1934,细痣疣螈,Tylototriton asperrimus,安徽,事件表,省级新纪录事件（1省）,
1935,黑点树蛙,Rhacophorus nigropunctatus,安徽,事件表,省级新纪录事件（1省）,
1936,乌苏里蝮,Gloydius ussuriensis,黑龙江,终审:排除(建议)-无引用且该省为已知分布,记录类型无法判定（原表未标注且引用无线索）,
1937,阳春布角蟾,Boulenophrys yangchunensis,广东,新种表,新种描述，转入 CHNR_new_species,"Yi-Yang Zhao and Shi-Shi Lin and Yuan-Hang Li and Zhi-Tong Lyu and Ke Zheng and Zhao-Chi Zeng and Amaël Borzée and Jian Wang (2025). A new species of Chinese horned toad (Anura, Megophryidae, Boulenophrys) from western Guangdong Province, China, with recommendations for extinction risk assessments for several related congeners Guangdong Yangchun Ehuangzhang Provincial Nature, 065-066 https://doi.org/10.3897/herpetozoa.38.e171400"
1938,尖布角蟾,Boulenophrys acuta,广东,事件表,省级新纪录事件（1省）,"Yi-Yang Zhao and Shi-Shi Lin and Yuan-Hang Li and Zhi-Tong Lyu and Ke Zheng and Zhao-Chi Zeng and Amaël Borzée and Jian Wang (2025). A new species of Chinese horned toad (Anura, Megophryidae, Boulenophrys) from western Guangdong Province, China, with recommendations for extinction risk assessments for several related congeners Guangdong Yangchun Ehuangzhang Provincial Nature, 065-066 https://doi.org/10.3897/herpetozoa.38.e171400"
1939,云开布角蟾,Boulenophrys yunkaiensis,广东,事件表,省级新纪录事件（1省）,"Yi-Yang Zhao and Shi-Shi Lin and Yuan-Hang Li and Zhi-Tong Lyu and Ke Zheng and Zhao-Chi Zeng and Amaël Borzée and Jian Wang (2025). A new species of Chinese horned toad (Anura, Megophryidae, Boulenophrys) from western Guangdong Province, China, with recommendations for extinction risk assessments for several related congeners Guangdong Yangchun Ehuangzhang Provincial Nature, 065-066 https://doi.org/10.3897/herpetozoa.38.e171400"
